X,Y,Z
-7416,2510,19041
-7498,2543,19048
-7386,2564,19015
-7454,2593,18985
-7355,2617,18988
-7440,2653,19004
-7353,2681,19032
-7415,2709,18994
-7311,2730,18979
-7408,2772,19031
-7286,2785,18969
-7380,2827,19013
-7284,2849,19024
-7355,2883,19003
-7251,2902,18998
-7333,2940,19013
-7232,2960,19005
-7296,2992,18977
-7208,3015,19005
-7270,3047,18967
-7164,3063,18952
-7256,3108,18994
-7170,3131,19033
-7239,3167,19012
-7132,3181,18997
-7224,3228,19040
-7119,3241,19034
-7180,3275,18995
-7075,3288,18980
-7158,3332,19005
-7048,3343,18980
-7128,3386,18995
-7044,3408,19043
-7089,3435,18960
-7013,3460,19035
-7088,3503,19031
-6966,3505,18981
-7054,3555,19013
-6959,3569,19034
-7023,3608,19005
-6934,3625,19043
-6990,3660,18996
-6899,3675,19026
-6967,3717,19014
-6869,3728,19026
-6935,3770,19005
-6827,3774,18990
-6892,3816,18969
-6806,3831,19018
-6883,3881,19033
-6759,3874,18963
-6863,3940,19061
-6759,3944,19054
-6822,3987,19034
-6705,3984,18991
-6769,4028,18971
-6677,4037,19000
-6740,4082,18979
-6669,4104,19073
-6716,4139,19007
-6613,4140,19000
-6687,4193,19017
-6574,4187,18982
-6647,4240,18998
-6534,4233,18965
-6605,4286,18971
-6512,4292,19002
-6574,4339,18981
-6475,4340,18993
-6552,4398,19016
-6425,4379,18947
-6496,4435,18953
-6422,4450,19038
-6481,4498,19018
-6378,4493,19011
-6451,4552,19036
-6348,4546,19030
-6413,4600,19027
-6296,4584,18985
-6373,4647,19018
-6260,4632,18986
-6334,4694,19009
-6239,4693,19030
-6285,4734,18973
-6174,4719,18949
-6264,4795,19028
-6152,4779,18994
-6215,4835,18992
-6117,4828,19004
-6179,4885,19001
-6081,4877,19014
-6127,4921,18955
-6045,4926,19023
-6102,4980,19002
-5986,4956,18960
-6066,5030,19010
-5968,5020,19023
-6045,5092,19075
-5914,5053,18978
-5980,5117,18993
-5879,5103,18997
-5942,5165,19002
-5853,5160,19043
-5900,5210,19004
-5802,5196,19006
-5859,5256,19003
-5759,5240,19007
-5815,5299,18996
-5721,5287,19016
-5778,5348,19013
-5678,5330,19016
-5720,5378,18959
-5628,5366,18989
-5691,5434,19005
-5580,5404,18972
-5648,5478,19005
-5559,5469,19044
-5607,5524,19015
-5510,5506,19026
-5573,5576,19052
-5461,5542,19009
-5516,5606,19006
-5407,5573,18973
-5467,5643,18989
-5372,5625,19009
-5437,5701,19043
-5325,5663,19001
-5387,5738,19025
-5296,5721,19055
-5341,5778,19027
-5234,5743,18992
-5285,5808,18990
-5188,5782,18993
-5256,5868,19054
-5144,5824,19002
-5205,5903,19036
-5102,5869,19021
-5142,5923,18973
-5069,5923,19066
-5099,5967,18991
-5006,5942,19003
-5061,6017,19028
-4954,5974,18985
-5007,6048,19001
-4909,6014,18995
-4957,6084,18992
-4861,6052,18995
-4908,6120,18993
-4810,6085,18987
-4861,6159,18993
-4772,6134,19022
-4813,6198,19003
-4714,6159,18987
-4762,6231,18994
-4670,6200,19006
-4724,6283,19040
-4614,6226,18979
-4677,6322,19050
-4564,6261,18980
-4626,6358,19049
-4520,6303,18998
-4557,6366,18968
-4476,6345,19026
-4512,6408,18997
-4417,6367,18990
-4459,6440,18988
-4372,6409,19018
-4414,6482,19016
-4323,6445,19027
-4367,6522,19034
-4271,6476,19018
-4306,6540,18989
-4208,6490,18964
-4254,6573,18989
-4167,6537,19011
-4209,6616,19026
-4111,6561,18993
-4147,6633,18982
-4053,6583,18966
-4097,6668,18991
-4010,6629,19012
-4047,6702,19000
-3948,6643,18967
-4003,6749,19046
-3911,6699,19040
-3937,6758,18992
-3854,6723,19022
-3884,6789,18992
-3796,6741,18996
-3843,6840,19056
-3744,6772,19005
-3777,6847,18993
-3684,6790,18979
-3715,6861,18958
-3635,6826,18996
-3673,6912,19023
-3573,6841,18961
-3618,6940,19023
-3526,6880,18998
-3558,6958,18996
-3468,6899,18980
-3501,6981,18987
-3419,6937,19017
-3448,7010,18996
-3359,6951,18981
-3399,7050,19033
-3304,6976,18981
-3335,7057,18989
-3253,7010,19009
-3282,7088,19008
-3190,7017,18965
-3220,7100,18972
-3140,7053,19002
-3165,7127,18981
-3077,7060,18957
-3109,7151,18981
-3029,7101,19002
-3064,7201,19054
-2964,7103,18948
-3004,7217,19036
-2917,7148,19013
-2934,7207,18956
-2860,7169,19013
-2885,7250,19011
-2804,7190,19014
-2827,7268,19002
-2742,7199,18978
-2772,7296,19021
-2690,7232,19014
-2704,7287,18949
-2632,7248,19006
-2656,7335,19022
-2568,7250,18961
-2591,7335,18968
-2511,7268,18962
-2537,7365,18996
-2452,7282,18954
-2477,7380,18988
-2401,7322,19007
-2416,7389,18970
-2338,7322,18963
-2357,7403,18962
-2285,7355,19010
-2299,7424,18971
-2224,7362,18983
-2242,7448,18990
-2167,7383,19002
-2181,7457,18972
-2109,7401,19002
-2123,7475,18982
-2051,7419,19011
-2066,7499,19000
-1989,7419,18976
-2008,7519,19019
-1933,7443,19004
-1945,7520,18984
-1875,7462,19013
-1884,7526,18966
-1812,7459,18977
-1824,7540,18966
-1752,7466,18959
-1769,7571,19012
-1690,7467,18933
-1707,7574,18995
-1632,7486,18952
-1646,7583,18986
-1573,7494,18944
-1587,7599,18996
-1517,7522,18990
-1525,7599,18969
-1459,7542,19018
-1465,7606,18961
-1399,7550,19008
-1407,7631,18998
-1335,7535,18946
-1342,7617,18945
-1279,7568,19009
-1286,7647,19000
-1216,7555,18956
-1225,7657,18999
-1158,7574,18983
-1165,7664,19001
-1100,7596,19020
-1103,7664,18983
-1035,7564,18921
-1042,7668,18975
-976,7577,18940
-981,7671,18966
-916,7582,18941
-920,7671,18948
-861,7630,19051
-861,7691,18985
-798,7615,18995
-799,7692,18976
-737,7612,18978
-740,7712,19013
-679,7634,19025
-678,7703,18987
-615,7605,18943
-616,7703,18979
-555,7604,18935
-556,7703,18970
-495,7610,18945
-495,7706,18970
-437,7635,18999
-435,7727,19016
-375,7612,18937
-372,7705,18963
-315,7620,18956
-311,7692,18926
-256,7653,19038
-251,7729,19018
-194,7625,18965
-190,7726,19009
-134,7609,18930
-128,7723,19001
-74,7636,18994
-68,7721,19003
-13,7634,18994
-6,7707,18966
47,7625,18977
55,7716,18994
107,7623,18978
115,7703,18967
167,7608,18952
177,7719,19013
227,7614,18970
236,7674,18914
288,7610,18971
298,7692,18970
348,7599,18953
359,7696,18988
409,7619,19018
420,7688,18980
469,7605,19000
481,7687,18989
529,7606,19009
542,7685,18999
588,7585,18974
603,7686,19017
647,7564,18938
661,7649,18946
707,7560,18948
723,7657,18983
765,7545,18930
783,7646,18974
828,7569,19014
845,7653,19012
888,7556,18995
905,7637,18994
946,7536,18968
967,7640,19021
1006,7529,18978
1024,7604,18959
1067,7527,18997
1084,7594,18959
1126,7513,18990
1146,7599,18996
1182,7484,18944
1203,7571,18951
1245,7492,18989
1261,7547,18925
1304,7477,18981
1324,7550,18963
1360,7450,18945
1384,7545,18980
1418,7437,18946
1443,7529,18971
1478,7427,18956
1505,7527,18999
1532,7392,18902
1562,7501,18975
1599,7418,19002
1626,7508,19029
1653,7386,18957
1679,7466,18956
1712,7371,18958
1742,7469,19003
1773,7369,18995
1801,7453,19003
1825,7325,18924
1854,7413,18940
1886,7324,18959
1917,7414,18986
1949,7324,19006
1978,7408,19014
1999,7282,18943
2035,7385,19006
2059,7271,18962
2093,7367,19006
2117,7256,18972
2146,7329,18952
2178,7250,19000
2210,7328,18998
2227,7203,18927
2272,7322,19035
2288,7197,18965
2321,7277,18973
2343,7170,18947
2382,7267,19000
2410,7183,19039
2437,7240,18982
2461,7145,18994
2492,7213,18965
2517,7123,18995
2551,7195,18974
2577,7110,19012
2611,7182,19002
2630,7081,18995
2666,7156,18994
2683,7051,18978
2720,7127,18976
2735,7017,18951
2782,7117,19013
2797,7012,18997
2838,7094,19014
2853,6988,18998
2890,7059,18987
2912,6972,19026
2948,7040,19007
2960,6931,18981
3000,7005,18980
3012,6899,18964
3056,6983,18990
3073,6888,19000
3116,6967,19017
3127,6861,19001
3168,6934,19000
3176,6825,18974
3223,6908,19000
3228,6794,18966
3276,6879,19001
3286,6776,18994
3321,6832,18947
3339,6748,18994
3380,6814,18975
3387,6708,18959
3439,6795,19003
3443,6685,18978
3491,6764,18994
3494,6654,18969
3547,6739,19013
3532,6625,18951
3577,6704,18968
3535,6630,18969
2909,7147,18994
2927,7036,18969
2979,7138,19050
2995,7032,19034
3037,7109,19041
3052,7005,19035
3095,7082,19042
3112,6988,19063
3143,7040,18997
3163,6952,19036
3205,7027,19034
3212,6915,19009
3261,7002,19044
3271,6896,19028
3310,6961,19008
3320,6858,19000
3366,6933,19009
3373,6827,18993
3423,6912,19027
3433,6811,19030
3475,6877,19009
3483,6775,19013
3529,6849,19020
3538,6748,19022
3583,6817,19011
3590,6716,19014
3633,6781,18994
3646,6693,19032
3690,6757,19011
3695,6655,19014
3746,6731,19031
3753,6633,19042
3796,6694,19014
3805,6601,19043
3850,6664,19024
3850,6557,19007
3899,6626,19006
3901,6523,18998
3955,6600,19024
3959,6501,19036
4004,6561,19006
4001,6453,18991
4058,6531,19016
4063,6437,19047
4112,6501,19036
4105,6389,19000
4160,6461,19018
4161,6363,19029
4209,6423,19009
4203,6316,18993
4261,6391,19019
4258,6290,19021
4312,6356,19019
4309,6257,19030
4360,6317,19011
4346,6203,18977
4409,6280,19012
4405,6180,19014
4456,6240,19004
4459,6152,19041
4504,6201,18995
4503,6109,19024
4565,6181,19049
4555,6076,19042
4615,6143,19050
4597,6030,19016
4649,6086,18997
4641,5988,19007
4712,6068,19061
4684,5944,18990
4750,6015,19015
4747,5926,19054
4806,5987,19052
4789,5880,19036
4843,5935,19018
4828,5832,19009
4890,5895,19018
4883,5803,19047
4925,5841,18972
4928,5760,19038
4976,5806,18991
4973,5720,19039
5024,5768,19001
5020,5681,19048
5070,5726,19001
5060,5634,19031
5122,5692,19029
5084,5570,18958
5158,5640,19003
5145,5546,19022
5208,5603,19022
5180,5494,18986
5257,5565,19039
5235,5464,19033
5293,5514,19013
5273,5415,19015
5342,5476,19032
5328,5384,19061
5383,5429,19023
5350,5320,18989
5427,5386,19033
5403,5287,19026
5475,5347,19052
5452,5249,19053
5504,5289,19007
5483,5194,19018
5557,5254,19043
5526,5151,19027
5584,5195,18999
5569,5108,19037
5639,5162,19044
5603,5057,19019
5664,5101,18990
5640,5007,19011
5701,5051,18982
5689,4969,19038
5741,5005,18982
5720,4915,19012
5805,4979,19064
5749,4860,18984
5826,4916,19012
5790,4815,18994
5851,4856,18966
5829,4768,18995
5903,4820,19011
5866,4720,18995
5930,4763,18976
5908,4676,19014
5976,4721,19003
5936,4620,18987
6005,4665,18976
5980,4578,19015
6056,4627,19023
6012,4525,18997
6090,4575,19023
6050,4477,19006
6115,4517,18988
6082,4425,18998
6165,4477,19033
6119,4377,19008
6204,4429,19043
6150,4325,18999
6230,4372,19016
6181,4272,18991
6256,4315,18989
6217,4223,19000
6295,4267,19007
6254,4175,19009
6334,4219,19026
6290,4125,19019
6352,4158,18981
6322,4073,19019
6382,4104,18972
6348,4017,19002
6421,4055,18991
6388,3971,19030
6444,3998,18974
6406,3911,18994
6489,3953,19011
6450,3867,19030
6526,3904,19029
6468,3806,18994
6550,3847,19011
6506,3758,19022
6589,3798,19039
6527,3699,18995
6603,3735,18994
6558,3647,19005
6642,3686,19022
6585,3592,18995
6674,3633,19031
6625,3545,19032
6699,3577,19022
6643,3485,19006
6725,3520,19014
6679,3435,19034
6759,3469,19032
6695,3375,18998
6770,3405,18987
6724,3322,19007
6807,3355,19025
6744,3263,18989
6831,3298,19015
6787,3217,19045
6853,3241,19007
6796,3153,18999
6879,3184,19008
6846,3110,19072
6914,3133,19035
6857,3048,19036
6932,3074,19016
6870,2987,19000
6952,3015,19008
6888,2928,18992
6982,2961,19026
6921,2876,19019
6999,2901,19009
6947,2821,19029
7009,2839,18973
6968,2764,19029
7038,2784,19001
6983,2704,19011
7061,2727,19001
6997,2644,18993
7066,2664,18955
7022,2589,19003
7092,2608,18975
7045,2533,19012
7111,2549,18965
7057,2472,18994
7148,2497,19020
7081,2416,19003
7165,2438,19011
7110,2361,19031
7160,2372,18948
7108,2296,18977
7203,2320,19012
7128,2239,18986
7214,2259,18994
7141,2180,18977
7222,2198,18967
7175,2127,19024
7250,2142,19004
7193,2069,19024
7264,2082,18996
7188,2004,18970
7273,2021,18978
7206,1945,18979
7293,1962,18986
7241,1892,19034
7315,1905,19005
7259,1833,19043
7322,1843,18987
7246,1767,18971
7352,1787,19034
7271,1710,18998
7363,1725,19025
7266,1647,18953
7359,1662,18980
7290,1591,18981
7373,1602,18979
7290,1528,18954
7379,1540,18962
7316,1471,18990
7390,1480,18961
7292,1405,18898
7379,1416,18906
7293,1344,18870
7379,1353,18879
7327,1288,18934
7401,1295,18905
7322,1225,18898
7397,1232,18869
7328,1165,18889
7410,1173,18888
7334,1105,18879
7424,1113,18898
7350,1046,18898
7423,1051,18870
7350,985,18880
7444,991,18907
7370,927,18917
7462,932,18934
7366,865,18890
7469,871,18934
7379,806,18908
7479,811,18943
7386,745,18908
7487,750,18954
7374,683,18863
7471,686,18899
7387,624,18881
7451,624,18836
7372,562,18837
7477,564,18890
7386,503,18865
7475,503,18872
7409,444,18909
7486,443,18890
7401,383,18883
7469,381,18845
7393,322,18854
7556,323,19061
7721,272,19710
7735,267,19515
7779,211,19856
7588,200,19133
7574,144,19319
7660,140,19316
7748,84,19775
7822,79,19734
7691,21,19619
7678,15,19363
7529,-41,19200
7664,-48,19326
7548,-103,19254
7825,-113,19744
7581,-165,19346
7817,-176,19727
7536,-226,19227
7566,-233,19091
7519,-287,19191
7663,-299,19344
7700,-357,19674
7600,-358,19189
7582,-413,19375
7562,-418,19098
7550,-474,19302
7653,-486,19344
7676,-545,19637
7793,-559,19717
7545,-597,19309
7650,-611,19364
7532,-658,19291
7666,-676,19419
7561,-723,19384
7746,-747,19645
7630,-793,19583
7643,-800,19390
7540,-845,19366
7595,-857,19282
7513,-905,19310
7643,-926,19426
7475,-963,19231
7630,-988,19419
7453,-1022,19194
7595,-1047,19346
7433,-1081,19167
7572,-1107,19309
7434,-1143,19194
7511,-1161,19175
7425,-1204,19197
7484,-1219,19129
7425,-1267,19223
7479,-1281,19147
7422,-1328,19239
7494,-1347,19213
7407,-1388,19230
7493,-1410,19241
7340,-1438,19084
7503,-1475,19293
7385,-1509,19239
7484,-1535,19283
7352,-1565,19185
7437,-1589,19193
7345,-1626,19195
7421,-1649,19183
7354,-1692,19259
7423,-1713,19219
7400,-1766,19422
7388,-1769,19165
7324,-1811,19256
7401,-1836,19239
7408,-1896,19520
7427,-1907,19348
7369,-1951,19456
7428,-1972,19401
7406,-2025,19602
7395,-2028,19355
7348,-2075,19493
7419,-2100,19463
7345,-2138,19529
7416,-2165,19500
7327,-2198,19531
7476,-2249,19709
7377,-2280,19712
7421,-2299,19608
7335,-2333,19648
7331,-2337,19420
7358,-2406,19766
7456,-2444,19810
7338,-2466,19766
7389,-2489,19681
7294,-2518,19702
7420,-2567,19818
7177,-2543,19429
7366,-2616,19736
7213,-2623,19594
7312,-2664,19645
7264,-2710,19793
7203,-2692,19400
7232,-2765,19765
7266,-2784,19637
7057,-2764,19338
7299,-2865,19790
7030,-2820,19329
7243,-2911,19699
7110,-2919,19619
7059,-2902,19255
7110,-2988,19683
6977,-2937,19090
7050,-3031,19583
7163,-3085,19680
6945,-3053,19356
7164,-3155,19753
6929,-3114,19382
7008,-3154,19381
6963,-3197,19545
6886,-3167,19107
6841,-3210,19272
6925,-3254,19298
6788,-3252,19193
6934,-3327,19399
6733,-3293,19110
6848,-3355,19227
6768,-3380,19292
6785,-3394,19126
6746,-3438,19310
6799,-3470,19244
6702,-3484,19255
6788,-3534,19291
6649,-3526,19184
6760,-3591,19300
6641,-3592,19246
6694,-3626,19191
6623,-3653,19283
6656,-3676,19163
6590,-3705,19273
6672,-3757,19299
6617,-3792,19446
6649,-3815,19317
6570,-3837,19388
6640,-3883,19389
6604,-3929,19589
6560,-3909,19241
6509,-3945,19397
6577,-3992,19387
6458,-3987,19343
6540,-4043,19370
6346,-3990,19098
6531,-4111,19443
6232,-3989,18845
6201,-4041,18844
6273,-4094,18862
6171,-4093,18853
6218,-4129,18788
6129,-4138,18826
6202,-4192,18843
6115,-4202,18889
6174,-4248,18861
6076,-4249,18870
6137,-4296,18851
6037,-4294,18852
6103,-4347,18851
5993,-4337,18824
6072,-4400,18870
5980,-4403,18898
6035,-4449,18870
5939,-4447,18880
5989,-4491,18833
5897,-4491,18861
5967,-4551,18877
5865,-4543,18869
5920,-4591,18841
5825,-4589,18860
5886,-4644,18860
5788,-4637,18859
5863,-4703,18904
5764,-4696,18904
5823,-4749,18895
5717,-4735,18877
5771,-4786,18849
5676,-4780,18869
5736,-4836,18857
5636,-4825,18858
5708,-4893,18904
5612,-4885,18912
5651,-4924,18839
5575,-4933,18922
5630,-4987,18902
5519,-4964,18867
5598,-5041,18929
5491,-5022,18912
5562,-5092,18947
5480,-5093,19014
5528,-5144,18975
5432,-5132,18987
5487,-5190,18976
5390,-5176,18986
5451,-5240,18994
5348,-5220,18986
5414,-5290,19012
5317,-5275,19021
5354,-5317,18948
5277,-5321,19030
5341,-5392,19056
5212,-5341,18948
5283,-5420,19001
5181,-5396,18993
5245,-5470,19029
5132,-5433,18975
5194,-5506,19001
5105,-5494,19039
5159,-5558,19037
5051,-5525,19001
5106,-5591,19000
5002,-5563,18983
5054,-5626,18972
4964,-5612,19009
5014,-5674,19000
4912,-5645,18982
4964,-5710,18981
4869,-5688,18991
4916,-5749,18971
4816,-5719,18963
4890,-5814,19053
4774,-5764,18982
4819,-5825,18952
4727,-5802,18971
4776,-5868,18971
4690,-5855,19017
4727,-5906,18961
4632,-5880,18971
4681,-5948,18969
4598,-5934,19025
4632,-5984,18960
4539,-5958,18979
4588,-6028,18978
4496,-6002,18997
4524,-6045,18915
4448,-6039,18996
4480,-6089,18932
4392,-6067,18969
4437,-6134,18958
4337,-6094,18941
4406,-6197,19040
4302,-6150,19004
4337,-6206,18958
4255,-6190,19013
4306,-6271,19039
4199,-6216,18985
4244,-6290,18993
4153,-6256,19003
4198,-6332,19011
4096,-6282,18976
4143,-6361,18993
4040,-6307,18948
4090,-6392,18983
3989,-6340,18947
4039,-6427,18982
3952,-6396,19010
3992,-6468,19009
3900,-6428,19010
3938,-6498,19000
3845,-6455,18992
3890,-6537,19017
3794,-6489,19000
3839,-6573,19026
3727,-6493,18918
3776,-6587,18970
3691,-6554,19009
3722,-6616,18962
3636,-6580,18989
3664,-6639,18943
3578,-6600,18961
3623,-6692,19006
3536,-6652,19025
3565,-6713,18977
3476,-6669,18988
3516,-6753,19004
3427,-6707,19015
3457,-6774,18987
3366,-6720,18969
3403,-6802,18986
3319,-6764,19014
3347,-6828,18976
3266,-6795,19023
3293,-6860,18985
3201,-6800,18959
3240,-6891,18993
3148,-6829,18968
3182,-6912,18975
3092,-6854,18957
3126,-6937,18975
3044,-6896,19002
3079,-6986,19038
2981,-6905,18956
3010,-6980,18946
2929,-6940,18983
2962,-7025,19000
2875,-6967,18993
2900,-7037,18963
2820,-6993,18991
2845,-7065,18972
2759,-7007,18963
2796,-7109,19025
2715,-7062,19054
2736,-7126,19007
2655,-7075,19026
2686,-7167,19062
2590,-7077,18972
2618,-7161,18979
2531,-7092,18953
2562,-7186,18987
2476,-7117,18961
2504,-7209,18987
2426,-7159,19015
2444,-7224,18968
2365,-7170,18987
2388,-7250,18986
2310,-7200,19014
2330,-7271,18985
2248,-7205,18978
2269,-7281,18957
2195,-7237,19013
2213,-7310,18983
2132,-7241,18966
2154,-7330,18983
2076,-7269,18993
2098,-7359,19010
2019,-7294,19011
2039,-7375,19010
1956,-7294,18965
1981,-7400,19027
1905,-7337,19038
1919,-7407,18999
1840,-7331,18973
1864,-7442,19044
1782,-7350,18982
1797,-7427,18961
1721,-7362,18972
1736,-7435,18943
1663,-7380,18981
1680,-7469,18997
1605,-7401,18998
1622,-7492,19015
1546,-7417,18997
1559,-7493,18978
1488,-7434,19006
1503,-7524,19022
1428,-7447,19005
1441,-7531,19004
1365,-7442,18959
1381,-7546,19013
1308,-7467,18996
1320,-7558,19012
1247,-7475,18986
1259,-7563,18993
1187,-7486,18986
1199,-7582,19010
1126,-7490,18966
1139,-7602,19038
1068,-7516,19002
1077,-7603,19010
1007,-7525,19002
1015,-7610,19000
946,-7534,19001
954,-7619,18999
885,-7528,18964
896,-7650,19053
826,-7552,18999
832,-7633,18988
766,-7567,19018
772,-7655,19024
705,-7564,18991
709,-7647,18988
644,-7573,18998
649,-7669,19024
583,-7583,19007
586,-7658,18978
522,-7587,18996
525,-7660,18968
462,-7606,19032
463,-7673,18985
401,-7610,19032
403,-7689,19012
340,-7604,19005
341,-7692,19012
278,-7598,18977
279,-7694,19001
218,-7613,19003
218,-7710,19038
157,-7612,18993
156,-7704,19009
96,-7629,19029
94,-7685,18955
35,-7616,18992
32,-7707,19008
-26,-7610,18973
